Year,Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2000,Slovenia,4.00,89.00,13.00,0.00,0.00,0.00,0.00,0.00,168.00,0.00,0.00,216.00,2673.00,0.00,0.00,0.00,0.00,0.00,54.00,229.00,0.00,0.00,0.00,0.00,0.00,67952.00,0.00,23.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,1.00,219.00,0.00,0.00,40.00,0.00,0.00,23.00,204.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,47439.00,8.00,0.00,0.00,303.00,0.00,0.00,25.00,0.00,0.00,10.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1118.00,0.00,0.00,0.00,0.00,0.00,5550.00,16.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274.00,0.00,35.00,7.00,28.00,40.00,5.00,0.00,9.00,2692.00,0.00,25.00,25.00,12.00,16.00,0.00,0.00,0.00,0.00,10.00,14.00,0.00,0.00,26.00,0.00,6.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,2619.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,233.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,12.00,9.00,206.00,10.00,0.00,0.00,2.00,57.00,0.00,124.00,574.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24571.00,0.00,0.00,0.00,0.00,119.00,0.00,0.00,0.00,15.00,0.00,429.00,0.00,0.00,0.00,0.00,0.00,203.00,692.00,2.00,0.00,6651.00,17.00,0.00,0.00,0.00,0.00,0.00,7.00,17.00,0.00,0.00,0.00,0.00,299.00,0.00,139.00,0.00,395.00,0.00,0.00,7.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2000,Spain,455.00,710.00,19360.00,0.00,3717.00,2524.00,0.00,0.00,79339.00,1315.00,0.00,4271.00,5548.00,655.00,116.00,72.00,693.00,72.00,300.00,32533.00,66.00,91.00,0.00,0.00,4190.00,1466.00,0.00,28179.00,0.00,39.00,3678.00,347.00,103.00,2441.00,103.00,1239.00,4185.00,0.00,0.00,241.00,141.00,0.00,22607.00,2138.00,0.00,0.00,40145.00,0.00,623.00,0.00,1249.00,436.00,630.00,45738.00,0.00,254.00,1645.00,334.00,1688.00,7156.00,41.00,634.00,36953.00,24472.00,2041.00,2307.00,12201.00,128.00,124.00,305.00,0.00,0.00,72.00,6598.00,174641.00,0.00,0.00,415.00,5866.00,523.00,160472.00,1354.00,0.00,1321.00,0.00,1095.00,0.00,0.00,1977.00,4551.00,1574.00,168.00,704.00,0.00,2515.00,1285.00,414.00,8210.00,1063.00,3477.00,1274.00,4329.00,0.00,1280.00,26797.00,378.00,3286.00,1689.00,43.00,507.00,0.00,767.00,324.00,376.00,190.00,2320.00,0.00,1495.00,1428.00,133.00,217.00,1245.00,734.00,72.00,752.00,0.00,1373.00,195.00,0.00,0.00,2103.00,359.00,0.00,18686.00,282.00,154.00,193.00,0.00,0.00,266706.00,1854.00,145.00,151.00,0.00,119.00,27629.00,0.00,298.00,2013.00,349.00,3876.00,0.00,0.00,6665.00,41.00,5531.00,0.00,2185.00,47.00,1744.00,42184.00,16870.00,9707.00,65690.00,0.00,99.00,2379.00,213.00,0.00,8489.00,8300.00,444.00,0.00,0.00,81.00,0.00,0.00,0.00,18.00,272.00,316.00,7783.00,0.00,79.00,739.00,640.00,0.00,406.00,217.00,0.00,349.00,1483.00,0.00,0.00,838.00,0.00,665.00,222.00,0.00,11761.00,58838.00,3531.00,41.00,159.00,572.00,0.00,119.00,0.00,0.00,253.00,1172.00,981.00,27.00,0.00,232.00,214.00,2115.00,266.00,118972.00,0.00,22987.00,0.00,19920.00,499.00,0.00,61587.00,665.00,0.00,0.00,56.00,247.00,424.00
2000,TFYR Macedonia,0.00,69367.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7614.00,0.00,0.00,0.00,0.00,938.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1253.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1717.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,205.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8065.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15656.00,0.00,0.00,0.00,0.00,33.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18717.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2000,Austria,5966.00,2177.00,893.00,0.00,2.00,236.00,0.00,5.00,1054.00,2111.00,0.00,1723.00,0.00,744.00,16.00,14.00,1894.00,14.00,1153.00,1782.00,28.00,55.00,13.00,18.00,352.00,116023.00,18.00,3589.00,0.00,4.00,10888.00,84.00,67.00,28.00,663.00,453.00,1761.00,0.00,0.00,20.00,9.00,0.00,870.00,12165.00,194.00,11.00,1086.00,0.00,316.00,0.00,124.00,148.00,54995.00,609.00,0.00,224.00,38058.00,1947.00,485.00,982.00,5.00,35.00,2163.00,457.00,10304.00,47.00,7.00,72.00,258.00,883.00,0.00,0.00,12.00,1106.00,6205.00,0.00,0.00,18.00,435.00,2295.00,126680.00,1712.00,0.00,2770.00,0.00,10.00,0.00,1.00,258.00,209.00,47.00,13.00,43.00,0.00,68.00,18097.00,130.00,9394.00,841.00,10723.00,3823.00,683.00,0.00,1774.00,23325.00,144.00,2055.00,518.00,763.00,680.00,0.00,175.00,449.00,86.00,559.00,1275.00,3.00,189.00,319.00,261.00,629.00,528.00,52.00,27.00,334.00,6.00,68.00,76.00,0.00,0.00,23.00,80.00,0.00,1046.00,1.00,18.00,1247.00,15115.00,0.00,1333.00,47.00,49.00,127.00,1.00,406.00,5865.00,0.00,306.00,144.00,22.00,5872.00,0.00,0.00,669.00,22.00,3331.00,1.00,43.00,41.00,158.00,1168.00,9589.00,42528.00,1192.00,4.00,18.00,0.00,1231.00,0.00,31368.00,21433.00,146.00,0.00,2.00,10.00,0.00,7.00,3.00,1.00,2.00,331.00,232.00,135065.00,30.00,185.00,199.00,0.00,18802.00,15986.00,10.00,841.00,1933.00,0.00,2853.00,679.00,191.00,440.00,14.00,17.00,2457.00,10935.00,2297.00,197.00,15170.00,3879.00,0.00,151.00,0.00,5.00,48.00,2554.00,110695.00,97.00,0.00,9.00,189.00,5696.00,121.00,7622.00,109.00,7649.00,0.00,195.00,522.00,5.00,633.00,2314.00,0.00,0.00,65.00,79.00,207.00
2000,Belgium,29.00,1306.00,8593.00,0.00,0.00,332.00,0.00,0.00,266.00,29.00,0.00,608.00,1942.00,29.00,1.00,1.00,515.00,5.00,557.00,0.00,0.00,550.00,0.00,57.00,239.00,1884.00,7.00,1670.00,0.00,0.00,1014.00,284.00,525.00,124.00,158.00,1641.00,2239.00,0.00,0.00,65.00,91.00,0.00,1179.00,3737.00,0.00,0.00,794.00,0.00,550.00,0.00,58.00,555.00,691.00,276.00,0.00,61.00,535.00,378.00,11017.00,3181.00,47.00,25.00,567.00,926.00,604.00,65.00,550.00,15.00,75.00,550.00,0.00,0.00,5.00,2738.00,106237.00,0.00,0.00,158.00,89.00,1123.00,33603.00,1397.00,0.00,17448.00,0.00,0.00,0.00,0.00,966.00,605.00,33.00,19.00,232.00,0.00,32.00,1020.00,123.00,3304.00,728.00,902.00,29.00,3262.00,0.00,1582.00,196101.00,87.00,3628.00,29.00,29.00,234.00,0.00,7.00,29.00,102.00,102.00,956.00,6.00,197.00,77.00,5.00,105.00,4162.00,250.00,12.00,184.00,1.00,139.00,236.00,0.00,0.00,531.00,787.00,0.00,794.00,0.00,5.00,40.00,1250.00,0.00,103808.00,20.00,26.00,7.00,0.00,29.00,86307.00,0.00,120.00,30.00,550.00,902.00,0.00,0.00,1161.00,1.00,1867.00,0.00,33.00,3.00,60.00,591.00,2980.00,6732.00,24911.00,0.00,0.00,29.00,167.00,0.00,2324.00,2470.00,630.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,7.00,21.00,687.00,9507.00,10.00,550.00,462.00,0.00,598.00,169.00,0.00,550.00,625.00,0.00,42133.00,120.00,12.00,106.00,59.00,0.00,4267.00,1999.00,671.00,12.00,1044.00,1651.00,0.00,550.00,0.00,0.00,0.00,3513.00,54587.00,4.00,0.00,0.00,93.00,2202.00,0.00,25850.00,102.00,11518.00,0.00,59.00,29.00,0.00,197.00,635.00,0.00,0.00,58.00,78.00,47.00
2000,France,3563.00,3611.00,839920.00,1.00,1313.00,12243.00,9.00,20.00,10793.00,6970.00,10.00,4185.00,12429.00,426.00,69.00,58.00,2340.00,45.00,1199.00,136250.00,7.00,12218.00,57.00,255.00,1370.00,8898.00,194.00,21756.00,0.00,35.00,10012.00,4079.00,1431.00,17416.00,73710.00,39229.00,17588.00,88.00,0.00,9041.00,2719.00,0.00,14060.00,44375.00,2371.00,118.00,16023.00,20078.00,51524.00,4.00,448.00,43589.00,11140.00,2162.00,0.00,1142.00,12288.00,105.00,34614.00,7210.00,3247.00,792.00,483.00,1688.00,23905.00,1064.00,153.00,171.00,881.00,4099.00,4.00,0.00,99.00,4698.00,0.00,0.00,0.00,8453.00,1415.00,1424.00,182688.00,5936.00,67.00,14818.00,13.00,0.00,0.00,0.00,1719.00,8321.00,8581.00,32.00,27950.00,0.00,514.00,14270.00,422.00,27486.00,4101.00,24869.00,4912.00,7135.00,13.00,6245.00,555528.00,493.00,19232.00,1001.00,464.00,1008.00,1.00,724.00,109.00,53552.00,1395.00,41094.00,10.00,855.00,1441.00,109.00,1647.00,8534.00,41245.00,82.00,2023.00,4.00,52487.00,969.00,0.00,0.00,12017.00,40565.00,0.00,6712.00,1.00,3494.00,306.00,1011.00,6.00,760148.00,1116.00,716.00,111.00,0.00,753.00,36645.00,0.00,1300.00,521.00,1819.00,2886.00,0.00,0.00,3468.00,22.00,16586.00,0.00,381.00,115.00,804.00,8418.00,8495.00,143793.00,831900.00,309.00,160.00,19409.00,916.00,0.00,33993.00,22760.00,3354.00,1.00,6.00,165.00,0.00,99.00,29.00,264.00,136.00,1326.00,78572.00,2021.00,457.00,759.00,1436.00,0.00,2950.00,3571.00,4.00,1581.00,2552.00,0.00,461791.00,35177.00,904.00,1205.00,284.00,9.00,11292.00,64818.00,14526.00,32.00,79353.00,12851.00,1.00,15461.00,0.00,175.00,286.00,294250.00,256739.00,230.00,7.00,1.00,448.00,8378.00,283.00,108951.00,670.00,42863.00,1.00,2198.00,322.00,136.00,3463.00,105501.00,0.00,16.00,970.00,293.00,411.00
2000,Germany,69794.00,11394.00,16238.00,0.00,0.00,0.00,0.00,0.00,4732.00,10202.00,0.00,7467.00,181487.00,12642.00,0.00,0.00,5841.00,0.00,19854.00,22711.00,0.00,1108.00,0.00,0.00,1671.00,151087.00,0.00,23338.00,0.00,0.00,33214.00,2029.00,429.00,0.00,865.00,9001.00,11647.00,0.00,0.00,0.00,297.00,0.00,6279.00,49190.00,0.00,0.00,8584.00,0.00,1337.00,0.00,762.00,2753.00,209603.00,7251.00,0.00,933.00,100855.00,1628.00,14396.00,20265.00,0.00,0.00,4643.00,3541.00,13558.00,483.00,0.00,5143.00,9153.00,14795.00,0.00,0.00,0.00,15373.00,106502.00,0.00,0.00,241.00,2614.00,10482.00,0.00,22086.00,0.00,353263.00,0.00,0.00,0.00,0.00,653.00,1993.00,0.00,0.00,408.00,0.00,557.00,88901.00,1500.00,34011.00,10834.00,104331.00,58884.00,15167.00,0.00,8951.00,498084.00,1269.00,31276.00,10558.00,487090.00,4570.00,0.00,0.00,32977.00,1102.00,12990.00,49663.00,0.00,3116.00,2698.00,163.00,16516.00,5782.00,646.00,0.00,3415.00,0.00,809.00,344.00,0.00,0.00,0.00,0.00,0.00,5867.00,0.00,0.00,0.00,43133.00,0.00,77592.00,0.00,585.00,0.00,0.00,1905.00,107095.00,0.00,1439.00,615.00,814.00,14877.00,0.00,0.00,7344.00,0.00,35783.00,0.00,267.00,0.00,826.00,7957.00,23660.00,670656.00,129271.00,0.00,0.00,21442.00,15857.00,0.00,322922.00,903777.00,873.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,747.00,2571.00,597290.00,0.00,5223.00,1062.00,0.00,24447.00,26160.00,0.00,7749.00,5060.00,0.00,125158.00,48894.00,0.00,0.00,0.00,0.00,18246.00,36709.00,25116.00,8044.00,53889.00,36573.00,0.00,11277.00,0.00,0.00,454.00,23332.00,1649639.00,3519.00,0.00,0.00,1288.00,155257.00,0.00,111510.00,997.00,109838.00,0.00,733.00,15193.00,0.00,2950.00,81335.00,0.00,0.00,1693.00,381.00,0.00
2000,Liechtenstein,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2608.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,419.00,0.00,65.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,157.00,0.00,0.00,0.00,13.00,0.00,0.00,22.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,1.00,73.00,0.00,0.00,0.00,0.00,0.00,1489.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,1471.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,15.00,640.00,0.00,0.00,0.00,0.00,0.00,8.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,536.00,0.00,0.00,0.00,0.00,24.00,73.00,0.00,0.00,1.00,0.00,585.00,0.00,0.00,0.00,0.00,0.00,24.00,4823.00,0.00,0.00,614.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1158.00,0.00,0.00,0.00,0.00,9.00,0.00,47.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2000,Luxembourg,0.00,264.00,88.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,67.00,469.00,0.00,0.00,0.00,26.00,0.00,38.00,12679.00,0.00,0.00,0.00,0.00,0.00,2130.00,0.00,262.00,0.00,0.00,96.00,0.00,0.00,1422.00,0.00,53.00,208.00,0.00,0.00,0.00,0.00,0.00,51.00,927.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,365.00,20.00,0.00,2.00,83.00,0.00,85.00,1630.00,0.00,101.00,31.00,0.00,22.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,653.00,17116.00,0.00,0.00,0.00,0.00,0.00,8612.00,0.00,0.00,983.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,290.00,170.00,0.00,204.00,0.00,765.00,0.00,37.00,16274.00,0.00,249.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,30.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,23.00,0.00,0.00,12.00,0.00,0.00,0.00,46.00,0.00,24.00,0.00,0.00,0.00,7519.00,0.00,216.00,0.00,0.00,0.00,0.00,27.00,3163.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,166.00,570.00,50254.00,0.00,0.00,44.00,0.00,0.00,303.00,344.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,63.00,49.00,0.00,0.00,41.00,0.00,2397.00,0.00,0.00,0.00,0.00,0.00,967.00,468.00,0.00,0.00,304.00,153.00,0.00,0.00,0.00,0.00,0.00,118.00,177.00,0.00,0.00,0.00,0.00,154.00,0.00,3760.00,0.00,965.00,0.00,0.00,0.00,0.00,22.00,63.00,0.00,0.00,0.00,0.00,0.00
2000,Monaco,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7134.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2000,Netherlands,19683.00,362.00,3717.00,0.00,0.00,3445.00,14.00,23.00,2020.00,85.00,727.00,9177.00,6742.00,81.00,48.00,98.00,800.00,74.00,27.00,44982.00,0.00,106.00,19.00,19.00,431.00,458.00,177.00,7770.00,0.00,545.00,1650.00,181.00,444.00,10923.00,522.00,859.00,8136.00,3748.00,0.00,29.00,56.00,0.00,2787.00,32395.00,0.00,0.00,8883.00,0.00,587.00,0.00,413.00,353.00,129.00,624.00,52458.00,247.00,4661.00,4.00,4492.00,3048.00,96.00,67.00,5593.00,876.00,9082.00,267.00,19.00,309.00,165.00,7281.00,0.00,0.00,12.00,2237.00,17789.00,0.00,0.00,71.00,223.00,63.00,123252.00,10792.00,23.00,7052.00,0.00,29.00,0.00,0.00,328.00,784.00,148.00,2309.00,541.00,0.00,250.00,5151.00,377.00,10649.00,166679.00,19921.00,29654.00,4252.00,0.00,4136.00,16607.00,784.00,5687.00,777.00,8.00,1759.00,0.00,1290.00,0.00,109.00,255.00,2922.00,83.00,1955.00,399.00,0.00,342.00,796.00,137.00,218.00,2716.00,0.00,96.00,210.00,0.00,0.00,325.00,289.00,0.00,1312.00,0.00,46.00,54.00,0.00,0.00,151473.00,431.00,171.00,136.00,0.00,413.00,0.00,0.00,3210.00,265.00,104.00,3836.00,0.00,0.00,2355.00,347.00,10427.00,0.00,201.00,0.00,156.00,1884.00,6671.00,16189.00,9606.00,0.00,31.00,5056.00,9.00,0.00,4036.00,14823.00,606.00,0.00,41.00,41.00,0.00,40.00,14.00,0.00,115.00,890.00,604.00,49504.00,78.00,1265.00,2603.00,18735.00,27.00,26.00,0.00,21261.00,10553.00,0.00,17910.00,9156.00,0.00,3441.00,183613.00,72.00,3492.00,5618.00,4060.00,122.00,10.00,5917.00,0.00,609.00,0.00,0.00,450.00,3712.00,176615.00,0.00,0.00,0.00,640.00,92.00,41.00,43294.00,1091.00,20186.00,0.00,565.00,9766.00,0.00,2136.00,10560.00,0.00,0.00,133.00,820.00,954.00
2000,Switzerland,2740.00,1304.00,6648.00,0.00,32.00,4709.00,0.00,80.00,6009.00,459.00,0.00,4099.00,44509.00,333.00,84.00,224.00,1385.00,52.00,761.00,10749.00,47.00,380.00,0.00,56.00,2238.00,38666.00,44.00,24450.00,0.00,32.00,3708.00,431.00,408.00,1496.00,1803.00,4879.00,8364.00,0.00,0.00,147.00,216.00,0.00,5238.00,11538.00,0.00,0.00,7917.00,21.00,955.00,0.00,600.00,2005.00,14894.00,2142.00,0.00,265.00,9460.00,361.00,4393.00,4020.00,68.00,197.00,7223.00,3213.00,4368.00,490.00,24.00,4483.00,346.00,3297.00,0.00,0.00,49.00,3716.00,100144.00,0.00,0.00,180.00,473.00,448.00,241379.00,1909.00,0.00,5770.00,0.00,33.00,0.00,0.00,686.00,778.00,205.00,99.00,1252.00,0.00,382.00,11132.00,215.00,12645.00,2504.00,6078.00,4932.00,2341.00,0.00,2537.00,176442.00,554.00,4993.00,456.00,1368.00,2310.00,0.00,300.00,300.00,720.00,1006.00,4222.00,54.00,303.00,734.00,1715.00,715.00,1619.00,1202.00,77.00,1609.00,46.00,283.00,202.00,0.00,0.00,84.00,1982.00,0.00,4306.00,0.00,181.00,460.00,1989.00,0.00,11902.00,912.00,157.00,189.00,0.00,654.00,16239.00,0.00,1267.00,419.00,146.00,2326.00,0.00,0.00,1625.00,56.00,2946.00,0.00,348.00,180.00,669.00,6523.00,9117.00,16247.00,130398.00,0.00,48.00,2366.00,750.00,0.00,9315.00,12253.00,731.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,40.00,635.00,1559.00,82923.00,165.00,238.00,1241.00,0.00,5750.00,2561.00,0.00,3167.00,5200.00,0.00,40529.00,21648.00,119.00,686.00,76.00,74.00,6953.00,0.00,2134.00,121.00,39114.00,13518.00,0.00,1230.00,0.00,0.00,231.00,7454.00,57493.00,49.00,0.00,0.00,537.00,4638.00,262.00,31112.00,622.00,25521.00,0.00,1175.00,451.00,0.00,2671.00,8220.00,0.00,0.00,289.00,269.00,738.00
